#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2023eko Hasierako kreditua,2023eko Behin-betiko kreditua,O
022204,1711,78004,R,Diru-laguntza: isolamendu akustikorako plana,0.0,1000000.0,18370.07
022301,1623,60711,,Zabortegia 481/2001 Errege Dekretura egokitzea,1000000.0,1949829.46,3578.5
022301,1623,60711,A,Zabortegia 481/2001 Errege Dekretura egokitzea,0.0,1188005.45,892412.58
022301,1623,60711,R,Zabortegia 481/2001 Errege Dekretura egokitzea,0.0,568314.25,0.0
022301,1623,60712,,Zabortegiaren aurrezigilatzeko obrak (2. fasea),1500000.0,1500000.0,0.0
022301,1691,12000,,Funtzionarioen oinarrizko ordainsariak,54847.0,54847.0,36728.56
022301,1691,12100,,Funtzionarioen ordainsari osagarriak,72689.0,72689.0,49166.94
022301,1691,14100,,Bestelako langileak,0.0,0.0,22039.14
022301,1691,16000,,"Gizarte Segurantza, enpresaren kontura",28529.0,28529.0,29985.79
022301,1691,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3335.0,3335.0,3079.58
022301,1691,21040,,Kontrol- eta diagnosi-ekipoak mantentzea,110000.0,110000.0,33661.14
022301,1691,22115,,Ordezko piezak eta suntsikorrak,5000.0,5000.0,0.0
022301,1691,22605,,Jasangarritasun- eta energia-ekintzak,0.0,14750.0,11793.35
022301,1691,22732,,Erkidegoko trantsizio energetikoa,0.0,490000.0,0.0
022301,1691,48196,,Hitzarmena: Gaia,10000.0,10000.0,0.0
022301,1721,64316,,Zaraten mapa estrategikoko ekintza plana,60000.0,60000.0,0.0
022301,1721,64329,,Erdi Aroko hirigunean zarataren kontra sentsibilizatzeko plana,25000.0,25000.0,0.0
022301,1721,64330,,Zarata kontrolatzeko sarea,5000.0,5000.0,0.0
022301,1722,60182,,Zuhaitz proiektua,50000.0,50000.0,4446.03
022301,1722,60182,R,Zuhaitz proiektua,0.0,200.8,116.97
022301,1722,60183,,Biodibertsitatea kontserbatzeko jarduerak,10000.0,10000.0,0.0
022301,1722,60919,,Eraztun berdeko azpiegitura berdeak,10000.0,10000.0,258.9
022301,1722,60932,,Eu-olarizuko lorategi botanikoa,0.0,200000.0,0.0
022301,1722,60932,R,Eu-olarizuko lorategi botanikoa,0.0,860000.0,10182.38
022301,1722,60933,R,Eu-Eraztun berdeen konektibitatea hobetzea,0.0,355000.0,0.0
022302,1691,12000,,Funtzionarioen oinarrizko ordainsariak,21401.0,21401.0,0.0
022302,1691,12100,,Funtzionarioen ordainsari osagarriak,26505.0,26505.0,0.0
022302,1691,14100,,Bestelako langileak,27577.0,27577.0,0.0
022302,1691,16000,,"Gizarte Segurantza, enpresaren kontura",29702.0,29702.0,0.0
022302,1691,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2946.0,2946.0,0.0
022401,1514,12000,,Funtzionarioen oinarrizko ordainsariak,345388.0,345388.0,0.0
022401,1514,12100,,Funtzionarioen ordainsari osagarriak,462152.0,462152.0,0.0
022401,1514,14100,,Bestelako langileak,197839.0,197839.0,0.0
022401,1514,16000,,"Gizarte Segurantza, enpresaren kontura",275698.0,275698.0,0.0
022401,1514,16500,,"Elkarkidetzako kuotak, Udalaren kontura",15323.0,15323.0,0.0
0320,1301,12000,,Funtzionarioen oinarrizko ordainsariak,72373.99,72373.99,27110.4
0320,1301,12100,,Funtzionarioen ordainsari osagarriak,100873.0,100873.0,42486.18
0320,1301,14100,,Bestelako langileak,15600.0,15600.0,21148.89
0320,1301,16000,,"Gizarte Segurantza, enpresaren kontura",43213.0,43213.0,23006.96
0320,1301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2473.0,2473.0,806.89
0330,1301,12000,,Funtzionarioen oinarrizko ordainsariak,368172.0,368172.0,175776.64
0330,1301,12100,,Funtzionarioen ordainsari osagarriak,456691.0,456691.0,231883.03
0330,1301,14100,,Bestelako langileak,210879.0,210879.0,109063.95
0330,1301,16000,,"Gizarte Segurantza, enpresaren kontura",307446.0,307446.0,161055.41
0330,1301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",12098.0,12098.0,8074.56
0340,1351,21102,,Larrialdi eta elurteetako gastuak,100000.0,100000.0,44481.03
0340,1351,21102,R,Larrialdi eta elurteetako gastuak,0.0,16701.5,16701.5
0340,1351,21300,,Ibilgailuak konpontzea,75000.0,75000.0,46369.96
0340,1351,22701,,Jaietako gastu operatibo sanitarioak,18000.0,18000.0,0.0
0340,1361,12000,,Funtzionarioen oinarrizko ordainsariak,1788829.0,1788829.0,897404.54
0340,1361,12100,,Funtzionarioen ordainsari osagarriak,3524928.0,3524928.0,1790470.36
0340,1361,14100,,Bestelako langileak,443546.0,443546.0,264605.45
0340,1361,16000,,"Gizarte Segurantza, enpresaren kontura",2293834.0,2293834.0,1180164.26
0340,1361,16500,,"Elkarkidetzako kuotak, Udalaren kontura",70165.0,70165.0,35938.03
0340,1361,21900,,Ekipoak berritzea eta erostea,75000.0,75000.0,18971.87
0340,1361,22105,,Jantziak eta uniformeak,150000.0,150000.0,15466.03
0340,1361,22105,A,Jantziak eta uniformeak,0.0,108990.75,108990.75
0340,1361,22105,R,Jantziak eta uniformeak,0.0,108990.75,108990.75
0340,1361,22111,,Tresna eta lanabesak ,25000.0,25000.0,11982.03
0340,1361,22199,,Bestelako hornikuntzak,20000.0,20000.0,12932.89
0340,1361,22699,,Bestelako hainbat gastu,10000.0,10000.0,16282.82
0340,1361,62200,R,Eraikinetako eta eraikuntzetako obrak,0.0,76755.07,34848.0
0340,1361,62400,,Ibilgailuak,40000.0,40000.0,0.0
0340,1361,62400,A,Ibilgailuak,0.0,349690.0,0.0
0340,1361,62400,R,Ibilgailuak,0.0,380000.0,0.0
0340,1361,62901,,Ekipoak erostea,5000.0,5000.0,0.0
0350,1321,12000,,Funtzionarioen oinarrizko ordainsariak,6626914.0,6626914.0,3427846.18
0350,1321,12100,,Funtzionarioen ordainsari osagarriak,13965959.0,13965959.0,6756940.03
0350,1321,16000,,"Gizarte Segurantza, enpresaren kontura",7365657.0,7365657.0,3838790.3
0350,1321,16500,,"Elkarkidetzako kuotak, Udalaren kontura",329798.0,329798.0,172119.33
0350,1321,20501,,TETRA irratikomunikazio sistemaren rentinga,9000.0,9000.0,3567.1
0350,1321,21001,,Andre Maria Zuriaren jaietako segurtasuna,2997.0,2997.0,0.0
0350,1321,21300,,Ibilgailuak konpontzea,65000.0,65000.0,36085.99
0350,1321,21900,,Ekipoak berritzea eta erostea,174270.0,174270.0,22188.93
0350,1321,21900,R,Ekipoak berritzea eta erostea,0.0,95137.96,46347.72
0350,1321,21905,,Segurtasun scannerra eta USPa onik zaintzea,7500.0,7500.0,944.53
0350,1321,21905,R,Segurtasun scannerra eta USPa onik zaintzea,0.0,1099.28,1099.27
0350,1321,22105,,Jantziak eta uniformeak,200000.0,200000.0,13054.49
0350,1321,22105,R,Jantziak eta uniformeak,0.0,57449.24,54819.11
0350,1321,22111,,Tresna eta lanabesak ,20000.0,20000.0,880.41
0350,1321,22199,,Bestelako hornikuntzak,15000.0,15000.0,19132.34
0350,1321,22624,,Gaueko garabi-zerbitzua,90000.0,90000.0,17302.91
0350,1321,22699,,Bestelako hainbat gastu,20000.0,20000.0,47586.99
0350,1321,22699,R,Bestelako hainbat gastu,0.0,22106.4,9845.0
0350,1321,62400,,Ibilgailuak,130000.0,130000.0,18147.58
0350,1321,62400,R,Ibilgailuak,0.0,72000.0,0.0
0350,1321,62501,,Altzariak,20000.0,20000.0,0.0
0350,1321,62901,,Ekipoak eta instalazioak erostea,12000.0,12000.0,0.0
0350,1321,62901,A,Ekipoak eta instalazioak erostea,0.0,48398.79,0.0
0350,1321,62901,R,Ekipoak eta instalazioak erostea,0.0,261395.0,9075.0
0350,1331,21302,R,Garabien zerbitzua,0.0,15034.25,0.0
0410,0111,32201,,Epe laburreko maileguen interesak,5000.0,5000.0,0.0
0410,0111,33201,,Epe luzeko maileguen interesak,1985000.0,2335000.0,1038579.56
0410,0111,93300,,Epe luzeko maileguen amortizazioa,13782538.9,13782538.9,7025991.57
0410,1513,73102,,Ingurugiro Gaietarako Ikastegiari,185000.0,185000.0,0.0
0410,1513,73310,,21. Zabalguneari ,1550000.0,1700000.0,0.0
0410,1513,73310,R,21. Zabalguneari ,0.0,1580000.0,103968.54
0410,1513,73311,,21 Zabalguneari - etxebizitzaren udal behatokia,25000.0,25000.0,0.0
0410,1515,43308,,Piie - 21 zabalguneari zaramaga hurbiltasun bulegoa,0.0,954500.0,0.0
0410,1515,73312,,Piie - 21 zabalguneari zaramaga zaharberritzeko laguntzak,0.0,14979632.13,0.0
0410,1621,22502,,7/2022 Legearen zabortegi-hondakinen gaineko zerga,0.0,112688.0,28172.0
0410,1711,48066,,Galdara komunitarioen gas bidezko dirulaguntza,0.0,101070.0,101070.0
0410,1722,43102,,Ingurugiro Gaietarako Ikastegiari,2800000.0,2797000.0,2797000.0
0410,2381,22675,,Udal-Aurrkontua genero-ikuspegiarekin egiteko laguntza teknikoa,20000.0,37900.0,0.0
0410,2411,20301,R,Ibilgailuen rentinga - poej,0.0,5494.37,3662.92
0410,4411,43300,,"Ekarpena, TUVISAri",18700000.0,18700000.0,18700000.0
0410,4411,73300,,TUVISAri,886000.0,886000.0,0.0
0410,4411,73302,R,Eu--tuvisa hiri konektatuak,0.0,1005450.47,1005450.47
0410,9202,16205,,Bizi-asegurua - langileen istripuak,820000.0,820000.0,401085.7
0410,9202,16206,,Aseguru korporatiboak,6000.0,6000.0,1695.33
0410,9204,62629,,"Sistema informatikoa, udal inbentarioa",320000.0,320000.0,0.0
0410,9205,20301,,Ibilgailuen rentinga,421000.0,421000.0,156087.81
0410,9205,21300,,Ibilgailuak konpontzea,240000.0,240000.0,125828.55
0410,9205,22104,,Erregaiak,375000.0,355000.0,147104.38
0410,9205,22404,,Ibilgailuen aseguruak,92000.0,92000.0,44578.29
0410,9205,62400,,Ibilgailuak,200000.0,200000.0,108988.71
0410,9206,21400,,Altzariak konpontzea,2000.0,2000.0,1998.44
0410,9206,21500,,Ekipoak mantentzeko kontratuak,175000.0,175000.0,35613.86
0410,9206,22001,,"Ohikoa, inbentariatu ezina",230000.0,230000.0,94146.22
0410,9206,62318,,Erreprografiako inbertsioak,70000.0,70000.0,42912.65
0410,9206,62501,,Altzariak,10000.0,20000.0,11101.45
0410,9206,62505,,Udal sailetako hainbat erosketa,15000.0,15000.0,6030.97
0410,9207,20100,,Lokal eta eraikinak alokatzea,4059000.0,4059000.0,1954595.07
0410,9207,20100,R,Lokal eta eraikinak alokatzea,0.0,28700.0,0.0
0410,9207,22110,,Kopiagintza-gastuak,60000.0,60000.0,15610.7
0410,9207,22402,,Erantzukizun zibileko aseguruak,282000.0,282000.0,140066.95
0410,9207,22407,,Bizitza- eta istripu-asegurua,40000.0,40000.0,31169.16
0410,9207,22600,,Ondasunen erregistro-gastuak,25000.0,25000.0,4039.03
0410,9207,22699,,Arkaia trukearen baliokidetasuna,0.0,15216.79,15216.79
0410,9207,22707,,Hornidura-sareen lurzoruaren okupazioaren inbentarioa,0.0,18150.0,0.0
0410,9207,22732,,Zerbitzuak emateko kontratuak,68200.0,68200.0,5383.13
0410,9207,62900,,Ezbeharrengatiko berritzeak,1.0,1.0,0.0
0410,9207,62900,R,Ezbeharrengatiko berritzeak,0.0,40000.0,15824.32
0410,9211,62298,,"Inbertsioak, San Martin",10000.0,10000.0,7846.68
0410,9211,62299,,"San Martineko inbertsioak, datuak prozesatzeko zentroaren segurtasuna",110000.0,100000.0,0.0
0410,9211,62299,R,Segurtasuneko san martin inbertsioak cpd,0.0,70000.0,11727.55
0410,9213,22102,,Ur-hornidura eta hondar-urak araztea,1500000.0,1500000.0,36.69
0410,9213,22103,,Ur hornikuntza zatikatzea - AMVISArekin hitzarmena,680000.0,680000.0,0.0
0410,9271,41800,,EUDELi,302601.0,313984.19,5349.61
0410,9311,22499,,Ondarearen gaineko erantzukizunarengatiko kalte-ordaina,150000.0,150000.0,37255.23
0410,9312,50001,,Kreditu Globala,51737.89,377414.84,0.0
0410,9319,12000,,Funtzionarioen oinarrizko ordainsariak,113860.0,113860.0,36955.85
0410,9319,12100,,Funtzionarioen ordainsari osagarriak,165146.0,165146.0,60132.9
0410,9319,13000,,Lan-kontratudun langile finkoen ordainsariak,57577.0,57577.0,28614.62
0410,9319,14100,,Bestelako langileak,3062.0,3062.0,0.0
0410,9319,16000,,"Gizarte Segurantza, enpresaren kontura",68217.0,68217.0,30406.35
0410,9319,16500,,"Elkarkidetzako kuotak, Udalaren kontura",5654.0,5654.0,1465.8
0410,9321,22776,,Isunen Ataleko zerbitzuak,192758.18,192758.18,24799.96
0410,9321,22776,R,Isunen Ataleko zerbitzuak,0.0,37199.93,37199.93
0410,9331,22401,,Udal eraikin eta lokalen aseguruak,360000.0,360000.0,158067.05
0410,9331,22401,R,Udal eraikin eta lokalen aseguruak,0.0,3652.1,3652.1
0410,9331,22601,,Auzo-komunitateetako gastuak,500000.0,500000.0,191082.4
0410,9331,22631,,AIREF tasa,5750.0,5750.0,6390.23
0410,9331,22760,,Erloju publikoak mantentzea,20500.0,20500.0,8541.65
0410,9331,64900,,Industria jabegoa,1000.0,1000.0,0.0
0410,9341,36100,,"Interesak, zor ez ziren sarrerak itzultzean",70000.0,70000.0,13034.03
0410,9341,36101,,Diru-sarrerei loturiko finantza-gastuak,90000.0,90000.0,9347.9
0410,9341,36102,,Berandutze interesak,225000.0,225000.0,0.0
0410,9341,36900,,Bestelako finantza-gastuak,101433.0,20204.1,8902.89
0411,9321,12000,,Funtzionarioen oinarrizko ordainsariak,54081.0,54081.0,25399.97
0411,9321,12100,,Funtzionarioen ordainsari osagarriak,74240.0,74240.0,36053.7
0411,9321,14100,,Bestelako langileak,39421.0,39421.0,23704.87
0411,9321,16000,,"Gizarte Segurantza, enpresaren kontura",43155.0,43155.0,22803.16
0411,9321,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3359.0,3359.0,1613.78
0412,9314,12000,,Funtzionarioen oinarrizko ordainsariak,30296.0,30296.0,53143.16
0412,9314,12100,,Funtzionarioen ordainsari osagarriak,45221.0,45221.0,71839.12
0412,9314,14100,,Bestelako langileak,0.0,0.0,23990.97
0412,9314,16000,,"Gizarte Segurantza, enpresaren kontura",13341.0,13341.0,36986.63
0412,9314,16500,,"Elkarkidetzako kuotak, Udalaren kontura",0.0,0.0,658.91
0414,9312,12000,,Funtzionarioen oinarrizko ordainsariak,80612.0,80612.0,39326.86
0414,9312,12100,,Funtzionarioen ordainsari osagarriak,100737.0,100737.0,50851.56
0414,9312,16000,,"Gizarte Segurantza, enpresaren kontura",43121.0,43121.0,22684.26
0414,9312,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3243.0,3243.0,1613.78
0415,9323,12000,,Funtzionarioen oinarrizko ordainsariak,120942.0,120942.0,87469.72
0415,9323,12100,,Funtzionarioen ordainsari osagarriak,162743.0,162743.0,130169.18
0415,9323,16000,,"Gizarte Segurantza, enpresaren kontura",54375.0,54375.0,48077.42
0415,9323,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1608.0,1608.0,3338.37
0416,9341,12000,,Funtzionarioen oinarrizko ordainsariak,56053.0,56053.0,31183.73
0416,9341,12100,,Funtzionarioen ordainsari osagarriak,81466.0,81466.0,42986.48
0416,9341,14100,,Bestelako langileak,90214.0,90214.0,39715.25
0416,9341,16000,,"Gizarte Segurantza, enpresaren kontura",56014.0,56014.0,29704.71
0416,9341,16500,,"Elkarkidetzako kuotak, Udalaren kontura",6136.02,6136.02,3227.56
0417,9322,12000,,Funtzionarioen oinarrizko ordainsariak,86742.0,86742.0,42316.99
0417,9322,12100,,Funtzionarioen ordainsari osagarriak,115857.0,115857.0,58094.52
0417,9322,14100,,Bestelako langileak,55112.0,55112.0,26978.0
0417,9322,16000,,"Gizarte Segurantza, enpresaren kontura",55444.0,55444.0,29331.36
0417,9322,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3243.0,3243.0,1613.78
0418,9319,12000,,Funtzionarioen oinarrizko ordainsariak,1063956.0,1063956.0,493125.91
0418,9319,12100,,Funtzionarioen ordainsari osagarriak,1219677.0,1219677.0,624024.82
0418,9319,14100,,Bestelako langileak,271952.0,271952.0,126181.81
0418,9319,16000,,"Gizarte Segurantza, enpresaren kontura",736458.0,736458.0,360409.57
0418,9319,16500,,"Elkarkidetzako kuotak, Udalaren kontura",50092.0,50092.0,26478.93
0421,9314,12000,,Funtzionarioen oinarrizko ordainsariak,109015.0,109015.0,0.0
0421,9314,12100,,Funtzionarioen ordainsari osagarriak,140134.0,140134.0,0.0
0421,9314,16000,,"Gizarte Segurantza, enpresaren kontura",53727.0,53727.0,0.0
0421,9314,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2946.0,2946.0,0.0
0810,4301,11000,,Kabineteko behin-behineko langileen ordainsariak,84405.45,84405.45,44778.48
0810,4301,12000,,Funtzionarioen oinarrizko ordainsariak,1676.0,1676.0,69893.56
0810,4301,12100,,Funtzionarioen ordainsari osagarriak,4763.0,4763.0,80157.99
0810,4301,14100,,Bestelako langileak,54538.0,54538.0,0.0
0810,4301,16000,,"Gizarte Segurantza, enpresaren kontura",28269.0,28269.0,48874.37
0810,4301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3243.0,3243.0,4034.45
0810,4321,42304,,Hitzarmena: Europako merkatuen sustapena-merkataritza-ganbera,0.0,10000.0,0.0
0810,4321,42304,R,Hitzarmena: Europako merkatuen sustapena-merkataritza-ganbera,0.0,4000.0,0.0
0810,4331,22704,,Umbra babestea,19000.0,19000.0,0.0
0810,4331,22704,R,Umbra babestea,0.0,5441.37,5441.37
0810,4331,22712,,Film Office bultzatzea,5000.0,5000.0,1815.0
0810,4331,22781,,Emakumezkoen iv araba world tennis tour babestea,0.0,6000.0,0.0
0810,4331,22797,,Toki garapenerako bulegoa: Dinamizazio Ekonomikoa,523000.0,340000.0,41212.42
0810,4331,22797,A,Toki garapenerako bulegoa: Dinamizazio Ekonomikoa,0.0,2940.3,0.0
0810,4331,22797,R,Toki garapenerako bulegoa: Dinamizazio Ekonomikoa,0.0,39930.0,23958.0
0810,4331,47104,,Toki garapenerako bulegoa: ekitaldiak erakartzeko laguntzak,130000.0,130000.0,2395.23
0810,4331,48113,,Hitzarmena: Turium,25000.0,25000.0,0.0
0817,4334,85107,,Parke teknologikoaren kapital-zabalkuntza,52600.0,52600.0,0.0
0819,4301,12000,,Funtzionarioen oinarrizko ordainsariak,218945.0,218945.0,111071.31
0819,4301,12100,,Funtzionarioen ordainsari osagarriak,265337.0,265337.0,137037.09
0819,4301,14100,,Bestelako langileak,83505.0,83505.0,48703.99
0819,4301,16000,,"Gizarte Segurantza, enpresaren kontura",166267.0,166267.0,88750.52
0819,4301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",11167.0,11167.0,4436.7
0820,4301,12000,,Funtzionarioen oinarrizko ordainsariak,162694.0,162694.0,79207.12
0820,4301,12100,,Funtzionarioen ordainsari osagarriak,174132.0,174132.0,86955.32
0820,4301,14100,,Bestelako langileak,56904.0,56904.0,30236.88
0820,4301,16000,,"Gizarte Segurantza, enpresaren kontura",112873.0,112873.0,58971.4
0820,4301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",9730.0,9730.0,5532.96
0820,4301,22603,,Eu-next generation proiektuen seinaleztapena,0.0,10000.0,0.0
0820,4321,22707,,adimen turistikoko sistemaren bideragarritasun-azterketa,0.0,18000.0,0.0
0820,4321,22750,,Eu-proiektuak kudeatzeko sistema,0.0,20000.0,0.0
0820,4321,22751,,Eu-turismo-bulegoaren kudeaketa integraleko sistema,0.0,14242.5,0.0
0820,4321,22752,,Eu-bisitari-fluxuen monitorizazioa,0.0,62000.0,0.0
0820,4321,62610,,Eu-informazio-euskarri digitalak,0.0,53845.0,0.0
0821,4221,22683,,Jundiz eko-industriala,50000.0,50000.0,13.62
0821,4221,22683,R,Jundiz eko-industriala,0.0,19593.0,18286.2
0821,4221,22714,,Basaldea,60000.0,60000.0,19644.03
0821,4221,22714,R,Basaldea,0.0,1467.39,1467.38
0821,4221,22763,,Ekonomia zirkularra,60000.0,60000.0,3915.67
0821,4221,22779,,Industriari eta enpresei laguntzea,95000.0,95000.0,15326.12
0821,4221,22779,R,Industriari eta enpresei laguntzea,0.0,18031.52,12131.72
0821,4221,62952,,Industrialdeak mantentzea,100000.0,185012.59,0.0
0821,4221,62952,R,Industrialdeak mantentzea,0.0,699009.67,0.0
0821,4331,12000,,Funtzionarioen oinarrizko ordainsariak,177618.0,177618.0,80993.78
0821,4331,12100,,Funtzionarioen ordainsari osagarriak,198198.0,198198.0,93460.47
0821,4331,14100,,Bestelako langileak,90660.0,90660.0,52299.25
0821,4331,16000,,"Gizarte Segurantza, enpresaren kontura",149204.0,149204.0,67677.26
0821,4331,16500,,"Elkarkidetzako kuotak, Udalaren kontura",6486.0,6486.0,2881.75
0821,4331,22677,,Ekintzaileentzako laguntza,200000.0,200000.0,34000.78
0821,4331,22677,A,Ekintzaileentzako laguntza,0.0,1754.5,0.0
0821,4331,22677,R,Ekintzaileentzako laguntza,0.0,33244.75,5989.5
0821,4331,22712,,Enpresa-mintegien kudeaketa,35000.0,35000.0,6568.37
0821,4331,22714,R,Eu-ekonomia zirkularreko sentsibilizazio-kanpaina,0.0,64249.35,0.0
0821,4331,22716,R,Eu-ekonomia zirkularra eta karbono gutxikoa,0.0,128439.1,4507.88
0821,4331,22717,R,Eu-elikagai-hondakina murrizteko kanpaina,0.0,1144.0,0.0
0821,4331,22769,,Festval - Fila 2 babestea,190000.0,190000.0,0.0
0821,4331,22769,R,Festval - Fila 2 babestea,0.0,10000.0,10000.0
0821,4331,22770,,F2pcampus Katoid Techno babestea ,10000.0,10000.0,0.0
0821,4331,41900,,Ekintzailetzari laguntzeko EHU-rekiko hitzarmena,5000.0,5000.0,5000.0
0821,4331,47002,,Ekarpena BIC,75000.0,75000.0,0.0
0821,4331,47102,,Sorkuntzarekin lotutako industrientzako enplegu-laguntzak,150000.0,150000.0,5060.41
0821,4331,47102,R,Sorkuntzarekin lotutako industrientzako enplegu-laguntzak,0.0,20000.0,2000.0
0821,4331,47107,,Hitzarmena: Ajebask- Prestakuntza eta mintegia,15000.0,15000.0,12000.0
0821,4331,47107,R,Hitzarmena: Ajebask- Prestakuntza eta mintegia,0.0,2700.0,2700.0
0821,4331,47131,,Hitzarmena: Euskal Irudigileak,15000.0,15000.0,12000.0
0821,4331,47131,R,Hitzarmena: Euskal Irudigileak,0.0,1900.0,0.0
0821,4331,48150,,Hitzarmena: SECOT elkartearekin,3000.0,3000.0,2400.0
0821,4331,48150,R,Hitzarmena: SECOT elkartearekin,0.0,600.0,600.0
0821,4331,48175,,"Hitzarmena VIA-rekin, pasaiari-jarduera bultzatzeko",500000.0,600000.0,0.0
0821,4331,48175,A,"Hitzarmena VIA-rekin, pasaiari-jarduera bultzatzeko",0.0,200000.0,0.0
0821,4331,48175,R,"Hitzarmena VIA-rekin, pasaiari-jarduera bultzatzeko",0.0,240000.0,0.0
0821,4331,48180,,VIArentzako transferentziak,60000.0,60000.0,0.0
0821,4331,48905,,"Hitzarmena: Prestaturik, berrerabili",30000.0,30000.0,24000.0
0821,4331,48905,R,"Hitzarmena: Prestaturik, berrerabili",0.0,5000.0,4806.95
0821,4331,48943,,Enpresen Gizarte Erantzukizunari buruzko Foroa,4000.0,4000.0,4000.0
0821,4331,48949,,Ekintzaileentzako bekak,90000.0,90000.0,0.0
0821,4331,48967,,Enpresak sortzeko eta sendotzeko laguntzak,190000.0,190000.0,0.0
0821,4331,48967,R,Enpresak sortzeko eta finkatzeko laguntzak,0.0,10427.0,10426.4
0821,4331,48985,,Itun Berdea sariak,9000.0,9000.0,3412.9
0821,4331,48986,,"Hitzarmena, Merkataritza Ganberarekin - enpresa txikiei laguntzea",32000.0,32000.0,32000.0
0821,4331,48996,,Hitzarmena: Arco n1,9200.0,9200.0,0.0
0821,4331,48996,R,Hitzarmena: Arco n1,0.0,3900.0,3022.93
0821,4331,60902,,Mintegiko inbertsioak - Basaldea proiektua,190000.0,190000.0,0.0
0821,4331,60927,R,Eu basaldea hornidura eta instalazioak,0.0,21677.15,21677.15
0821,4331,62601,,Mintegietako berrikuntza eta ekipamenduak,160000.0,124987.41,33907.11
0821,4331,62601,R,Mintegietako berrikuntza eta ekipamenduak,0.0,49270.84,48749.13
0822,4312,61406,,Azoketako obrak ,60000.0,60000.0,0.0
0822,4312,61406,R,Azoketako obrak ,0.0,136838.86,49790.71
0822,4312,62207,R,Eu-Simon Bolivar pergola zaharberritzea,0.0,41808.78,0.0
0822,4314,12000,,Funtzionarioen oinarrizko ordainsariak,66768.0,66768.0,32624.43
0822,4314,12100,,Funtzionarioen ordainsari osagarriak,71721.0,71721.0,37582.01
0822,4314,14100,,Bestelako langileak,106116.0,106116.0,60099.92
0822,4314,16000,,"Gizarte Segurantza, enpresaren kontura",80742.0,80742.0,38731.74
0822,4314,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3127.0,3127.0,1613.78
0822,4314,20200,,Makineria eta instalazioak alokatzea,94000.0,94000.0,0.0
0822,4314,22700,,Eguberrietako argiztapena,165000.0,165000.0,0.0
0822,4314,22702,R,"Eu-merkataritza-establezimenduen mapa elkarreragilea
",0.0,12806.0,0.0
0822,4314,22703,R,Eu-konpondu proiektuaren sentsibilizazio-kanpaina,0.0,18602.39,11486.0
0822,4314,22765,,Tokiko merkataritzaren zabalkunde kanpaina ,50000.0,48000.0,22567.25
0822,4314,22766,,Eu-tokiko merkataritza sustatzeko kanpaina,0.0,5481.1,0.0
0822,4314,22767,R,Eu-Merkatuen eta azoken mapa interaktiboa,0.0,8466.0,0.0
0822,4314,22771,,“Urban Commerce” jardunaldia,45000.0,45000.0,0.0
0822,4314,22773,,Azokak,60000.0,60000.0,9577.25
0822,4314,22773,A,Azokak,0.0,1878.92,0.0
0822,4314,22773,R,Azokak,0.0,16471.55,15926.09
0822,4314,22798,,Merkataritza dinamizatzea,170000.0,170000.0,18007.82
0822,4314,22799,,Vitoria-Gasteiz Veg Friendly,20000.0,20000.0,0.0
0822,4314,42301,,"Arabako Merkataritza Ganberarekiko hitzarmena, erakusleihoak",8000.0,8000.0,8000.0
0822,4314,48904,,Hitzarmena: City Wine,20000.0,20000.0,16000.0
0822,4314,48904,R,Hitzarmena: City Wine,0.0,2400.0,2391.79
0822,4314,48926,,Hitzarmena: Gasteiz On elkartea,250800.0,250800.0,200640.0
0822,4314,48926,A,Hitzarmena: Gasteiz On elkartea,0.0,53944.0,36927.73
0822,4314,48926,R,Hitzarmena: Gasteiz On elkartea,0.0,53944.0,0.0
0822,4314,48963,,Hitzarmena: Erdi Aroko hiriguneko Merkatarien Elkartea,98000.0,98000.0,78400.0
0822,4314,48963,R,Hitzarmena: Erdi Aroko hiriguneko Merkatarien Elkartea,0.0,17640.0,0.0
0822,4314,48964,,Denda txikientzako laguntzak,560000.0,591000.0,36587.1
0822,4314,48964,R,Denda txikientzako laguntzak,0.0,24255.77,24255.77
0822,4314,48965,,Hitzarmena: Merkataritza Enpresaburuen Elkartea,45000.0,45000.0,36000.0
0822,4314,48965,R,Hitzarmena: Merkataritza Enpresaburuen Elkartea,0.0,8118.0,0.0
0822,4314,48966,,Hitzarmena: Gorbeia kaleko Merkatarien Elkartea,16000.0,19000.0,15200.0
0822,4314,48966,R,Hitzarmena: Gorbeia kaleko Merkatarien Elkartea,0.0,2880.0,2880.0
0822,4314,62403,R,Eu-atoi kompondu proiektua,0.0,2775.0,0.0
0822,4314,62956,R,Eu-Merkataritzako plana estrategikoa 2023-2027,0.0,26410.4,0.0
