#Organikoa,Funtzionala,Ekonomikoa,Aplikazioaren izena,Hasierako kreditua,Behin betiko kreditua,Behartua
0810,7211,16000,"Gizarte Segurantza, enpresaren kontura",182018.0,182018.0,158152.42
0810,7211,16500,"Elkarkidetzako kuotak, Udalaren kontura",13385.0,13385.0,696.87
0811,3220,12000,Funtzionarioen oinarrizko ordainsariak,484467.0,484467.0,383880.34
0811,3220,12100,Funtzionarioen ordainsari osagarriak,431235.0,431235.0,535072.11
0811,3220,13000,Lan-kontratudun langile finkoen ordainsariak,22417.0,327971.0,1007815.08
0811,3220,14100,Bestelako langileak,1234764.0,1005613.0,567630.82
0811,3220,16000,"Gizarte Segurantza, enpresaren kontura",628363.0,552514.0,691117.24
0811,3220,16500,"Elkarkidetzako kuotak, Udalaren kontura",25839.0,25839.0,1459.84
0811,3220,22002,Banako lan-orientazioa,5000.0,0.0,360.4
0811,3220,22769,"Lan-dinamizazioa, langabe kualifikatuak",150000.0,30000.0,41028.26
0811,3220,22770,Lan-bitartekaritza,50000.0,43245.37,31293.05
0811,3221,20100,Lokal eta eraikinak alokatzea,130000.0,130000.0,107100.0
0811,3221,22003,Material informatiko inbentariaezina,5000.0,0.0,626.64
0811,3221,22676,Enplegu berdeko planak,290000.0,0.0,0.0
0811,3221,22742,Sektore estrategikoetako berariazko prestakuntza,425000.0,100000.0,82778.2
0811,3221,22743,Industria-sektoreko prestakuntza,470000.0,0.0,48520.0
0811,3221,22744,Kalitate-plana,16000.0,0.0,9420.0
0811,3221,22745,Prestakuntza - pertsonentzako eta komunitatearentzako zerbitzuak,200000.0,25000.0,41173.0
0811,3221,22758,IKTen alorreko prestakuntza,350000.0,0.0,144329.67
0811,3223,20200,Makineria eta instalazioak alokatzea,5000.0,0.0,0.0
0811,3223,22105,Jantziak eta uniformeak,9000.0,0.0,3722.15
0811,3223,22116,Enplegurako prestakuntza eta birziklatzea,184000.0,100000.0,51828.86
0811,3223,22621,Pedro Anitua ikastetxeko material suntsikorra,36000.0,0.0,5334.19
0811,3223,22641,"Enplegu-planak, lehenengoz laneratzea",300000.0,0.0,224.11
0811,3223,22676,"Enplegu-planak, kolektibo babesgabetuetako langabeentzat",505000.0,0.0,1538.15
0811,3223,22677,Ekintzaileentzako berariazko prestakuntza,200000.0,20000.0,55226.74
0817,4531,22640,Udalerriko Gizarte Kontseilua,54000.0,124.42,513.88
0817,7110,22605,"Bilerak, hitzaldiak eta biltzarrak",13000.0,10000.0,873.46
0817,7110,22707,Azterlanak eta lan teknikoak,100000.0,60000.0,31592.94
0817,7110,22708,Kultura Plan Estrategikoa,27000.0,0.0,0.0
0817,7211,12000,Funtzionarioen oinarrizko ordainsariak,107093.0,107093.0,115562.6
0817,7211,12100,Funtzionarioen ordainsari osagarriak,88128.0,88128.0,160398.82
0817,7211,14100,Bestelako langileak,71659.0,71659.0,79835.81
0817,7211,16000,"Gizarte Segurantza, enpresaren kontura",70620.0,201571.6,95354.12
0817,7211,16500,"Elkarkidetzako kuotak, Udalaren kontura",9601.0,9601.0,871.88
0817,7211,22799,Kanpoko beste zenbait lan,3600.0,0.0,61426.4
081801,3221,22205,Jundizko enpresa-mintegiaren zabalkundea,30000.0,0.0,0.0
081801,3221,22710,Ekintzailetzarako ekintzak,95000.0,0.0,0.0
081801,3221,22712,Enpresa-mintegien kudeaketa,35000.0,35000.0,33073.14
081801,3224,22775,Enpresa-lehiakortasuna sustatzea,110000.0,0.0,4058.6
081801,3225,22707,Enpresa-kudeaketa profesionalizatzea,45000.0,0.0,12652.62
081801,3226,22699,Bestelako hainbat gastu,5000.0,0.0,19792.93
081801,7211,14100,Bestelako langileak,70212.0,70212.0,0.0
081801,7211,16000,"Gizarte Segurantza, enpresaren kontura",24062.0,24062.0,32198.72
081802,3225,20200,Makineria eta instalazioak alokatzea,138208.99,140000.0,85566.22
081802,3225,22700,Eguberrietako argiztapena,82000.0,140000.0,142893.77
081802,3225,22706,Hiri-behatokiaren jarduera eta azterlanak,100000.0,0.0,0.0
081802,3225,22771,Urban Commerce jardunaldia,17000.0,75000.0,86379.34
081802,3225,22772,Hiri komertzialaren sustapena,200000.0,0.0,135.4
081802,3225,22787,Salmenta ibiltariko azokak mantendu eta zaintzea,30000.0,0.0,11761.7
081803,3225,22630,Turismo-mahaia,1000.0,0.0,0.0
081803,4517,21401,Europa jauregiko harlanduak onik zaintzea,10000.0,0.0,0.0
081803,4517,22003,Material informatiko inbentariaezina - Europa eta Goiuri jauregiak,4500.0,0.0,0.0
081803,4517,22655,Ferietara joatea,85000.0,0.0,650.0
081803,4517,22656,Turismo-zabalkundeko ekintzak,63750.0,0.0,1216.8
081803,4517,22657,Turismo-ekintzen publizitatea,59032.5,0.0,1168.2
081803,4517,22658,Turismoa sustatzeko materiala,153000.0,0.0,17648.26
081803,4517,22669,Europa eta Goiuri jauregiak kudeatzeko jarduerak,44200.0,0.0,6953.58
081803,4517,22700,Garbiketa-zerbitzuaren kontratua,240000.0,105073.0,211927.5
081803,4517,22706,Zerbitzu-enpresak eta laguntza teknikoa kontratatzea - Europa jauregia,350000.0,260603.31,335923.64
081803,7211,12000,Funtzionarioen oinarrizko ordainsariak,193475.0,193475.0,61128.31
081803,7211,12100,Funtzionarioen ordainsari osagarriak,175414.0,175414.0,96374.76
081803,7211,14100,Bestelako langileak,32009.0,32009.0,35646.02
081803,7211,16000,"Gizarte Segurantza, enpresaren kontura",105920.0,105920.0,58691.49
081803,7211,16500,"Elkarkidetzako kuotak, Udalaren kontura",11713.0,11713.0,3092.98
0910,1240,12000,Funtzionarioen oinarrizko ordainsariak,78513.0,78513.0,44339.58
0910,1240,12100,Funtzionarioen ordainsari osagarriak,73362.0,73362.0,79032.39
0910,1240,14100,Bestelako langileak,96677.0,96677.0,93433.84
0910,1240,16000,"Gizarte Segurantza, enpresaren kontura",64592.0,64592.0,64934.91
0910,1240,16007,Funtzionarioen berariazko osagarrirako ekarpena,269979.17,269979.17,258661.31
0910,1240,16102,Aldez aurreko erretiroen kalte-ordainak,1843224.0,1843224.0,990458.97
0910,1240,16104,Epaiaren ondoriozko ordainsariak,326980.0,326980.0,54523.94
0910,1240,16204,Bizi-asegurua - Auto-asegurua,153367.0,153367.0,0.0
0910,1240,16205,Bizi-asegurua - langileen istripuak,900777.0,900777.0,640171.98
0910,1240,16206,Aseguru korporatiboak,11668.0,11668.0,3013.88
0910,1240,16220,Kalte-ordainak,11282.0,11282.0,1199.68
0910,1240,16500,"Elkarkidetzako kuotak, Udalaren kontura",5601.0,5601.0,57107.77
0910,1240,22001,"Ohikoa, inbentariatu ezina",936.0,4700.0,4451.94
0910,1240,22105,Jantziak eta uniformeak,104000.0,122120.0,46907.49
0910,1240,22638,Udal langileen prestakuntza-plana,261872.0,225000.0,160169.3
0910,1240,22702,Aurrezteko ideiak,6660.64,1.0,0.0
0910,1240,22745,Laneko arriskuen prebentziorako programa estrategikoa,3000.0,3000.0,5.0
0910,1240,22746,Lan-absentismoaren inguruko ekintzetarako kontratuak,1092.0,6092.0,0.0
0910,1240,22747,Lanpostuen analisia eta ezartzeko azterlanak,50000.0,30000.0,3630.0
0910,1240,22759,Etengabeko hobekuntzarako plan estrategikoa,76856.0,46856.0,69638.05
0910,1240,22763,Bilera eta biltzarrak egitea,49000.0,45000.0,48745.47
0910,1240,22764,Antolakuntza-azterlanak,6000.0,3000.0,0.0
0910,1240,23000,Dietak,48093.76,78093.76,130109.0
0910,1240,23100,Lokomozio-gastuak,105555.05,0.0,0.0
0910,1240,23900,Hautatze prozesuetako gastuak,15000.0,35000.0,1078.45
0911,1240,12000,Funtzionarioen oinarrizko ordainsariak,262355.0,262355.0,207622.06
0911,1240,12100,Funtzionarioen ordainsari osagarriak,347119.0,347119.0,331264.59
0911,1240,14100,Bestelako langileak,164298.0,164298.0,120314.49
0911,1240,16000,"Gizarte Segurantza, enpresaren kontura",219820.0,219820.0,199038.88
0911,1240,16500,"Elkarkidetzako kuotak, Udalaren kontura",19532.0,19532.0,4426.1
0912,1240,12000,Funtzionarioen oinarrizko ordainsariak,200106.0,200106.0,149054.6
0912,1240,12100,Funtzionarioen ordainsari osagarriak,228838.0,228838.0,223733.23
0912,1240,14100,Bestelako langileak,33598.0,33598.0,3396.45
0912,1240,16000,"Gizarte Segurantza, enpresaren kontura",107250.0,107250.0,93782.67
0912,1240,16500,"Elkarkidetzako kuotak, Udalaren kontura",13162.0,13162.0,14517.6
0915,1240,12000,Funtzionarioen oinarrizko ordainsariak,49999.0,49999.0,27648.74
0915,1240,12100,Funtzionarioen ordainsari osagarriak,46544.0,46544.0,43737.83
0915,1240,14100,Bestelako langileak,36263.0,36263.0,35602.51
0915,1240,16000,"Gizarte Segurantza, enpresaren kontura",31103.0,31103.0,25729.56
0915,1240,16500,"Elkarkidetzako kuotak, Udalaren kontura",2800.0,2800.0,82.64
0919,1246,12000,Funtzionarioen oinarrizko ordainsariak,180797.0,180797.0,144156.51
0919,1246,12100,Funtzionarioen ordainsari osagarriak,210471.0,210471.0,221122.44
0919,1246,16000,"Gizarte Segurantza, enpresaren kontura",95411.0,95411.0,95259.18
0919,1246,16500,"Elkarkidetzako kuotak, Udalaren kontura",9230.0,9230.0,510.18
0919,1246,22108,Botikak eta hemoderibatuak,99692.22,81052.98,71016.49
0919,1246,22141,Zerbitzu medikoen tresneriaren berariazko mantenimendua,2223.0,2289.69,0.0
0919,1246,22199,Bestelako hornikuntzak,2020.42,2020.42,0.0
1010,1250,12000,Funtzionarioen oinarrizko ordainsariak,343621.0,343621.0,35398.32
1010,1250,12100,Funtzionarioen ordainsari osagarriak,516124.0,516124.0,71641.0
1010,1250,14100,Bestelako langileak,49776.0,49776.0,0.0
1010,1250,16000,"Gizarte Segurantza, enpresaren kontura",223128.0,223128.0,19044.17
1010,1250,16500,"Elkarkidetzako kuotak, Udalaren kontura",21725.0,21725.0,123.99
1010,1250,22730,LOPDeko prozesuak definitu eta ikuskatzea,65520.0,47423.0,42962.2
1010,1250,22732,Zerbitzuak emateko kontratuak,31200.0,0.0,580.56
1010,4510,12000,Funtzionarioen oinarrizko ordainsariak,919.0,919.0,0.0
1010,4510,12100,Funtzionarioen ordainsari osagarriak,10328.0,10328.0,0.0
1010,4510,16000,"Gizarte Segurantza, enpresaren kontura",779.0,779.0,0.0
1011,1250,12000,Funtzionarioen oinarrizko ordainsariak,430098.0,430098.0,345794.3
1011,1250,12100,Funtzionarioen ordainsari osagarriak,502495.0,502495.0,507024.62
1011,1250,13000,Lan-kontratudun langile finkoen ordainsariak,95004.0,95004.0,90654.11
1011,1250,14100,Bestelako langileak,202045.0,202045.0,203349.51
1011,1250,16000,"Gizarte Segurantza, enpresaren kontura",296479.0,296479.0,292932.68
1011,1250,16500,"Elkarkidetzako kuotak, Udalaren kontura",29016.0,29016.0,1754.53
1011,1250,21501,Informatika-aplikazioak mantentzea,208000.0,198670.85,196733.57
1011,1250,21502,Haririk gabeko wifi-sistema onik zaintzea,31200.0,0.0,3.82
1011,1250,22720,Aplikatiboak onik zaintzeko euskarria,1144000.0,1153047.87,1039331.07
1012,1250,12000,Funtzionarioen oinarrizko ordainsariak,329667.0,329667.0,243809.35
1012,1250,12100,Funtzionarioen ordainsari osagarriak,352261.0,352261.0,391584.54
1012,1250,14100,Bestelako langileak,144460.0,144460.0,184875.15
1012,1250,16000,"Gizarte Segurantza, enpresaren kontura",240848.0,240848.0,238268.21
1012,1250,16500,"Elkarkidetzako kuotak, Udalaren kontura",17234.0,17234.0,2595.82
1012,1250,21500,Informatika ekipoak onik zaintzea,468000.0,388000.0,354174.86
1012,1250,22728,Ordenagailu zentralen euskarria,228800.0,307912.86,280252.48
1012,1250,22729,Erabiltzaileen ekipoak onik zaintzeko euskarria,124800.0,98056.0,64136.57
1012,1250,22750,Administratel,67392.0,70752.0,73558.0
1012,1270,22200,Telefono-fakturazioa,702000.0,710000.0,680026.68
1014,1250,12000,Funtzionarioen oinarrizko ordainsariak,174570.0,174570.0,125207.7
1014,1250,12100,Funtzionarioen ordainsari osagarriak,197329.0,197329.0,192522.69
1014,1250,14100,Bestelako langileak,264683.0,264683.0,26399.13
1014,1250,16000,"Gizarte Segurantza, enpresaren kontura",110705.0,110705.0,97490.89
1014,1250,16500,"Elkarkidetzako kuotak, Udalaren kontura",5963.0,5963.0,348.71
1014,1270,22201,Herritarrei argibideak emateko sistema (010),1248000.0,1250000.0,1119952.4
1014,1270,22202,Posta eta jakinarazpenak,1768000.0,1777341.0,1211692.23
1014,1270,22644,Aldizkari ofizialetako iragarkiak,103603.76,75000.0,76012.93
1017,1270,12000,Funtzionarioen oinarrizko ordainsariak,29397.0,29397.0,199966.8
1017,1270,12100,Funtzionarioen ordainsari osagarriak,42548.0,42548.0,308427.04
1017,1270,14100,Bestelako langileak,21922.0,21922.0,28320.42
1017,1270,16000,"Gizarte Segurantza, enpresaren kontura",19021.0,19021.0,148881.67
1017,1270,16500,"Elkarkidetzako kuotak, Udalaren kontura",700.0,700.0,1319.2
1110,3100,12000,Funtzionarioen oinarrizko ordainsariak,130031.0,130031.0,72079.56
1110,3100,12100,Funtzionarioen ordainsari osagarriak,158217.0,158217.0,117153.19
1110,3100,14100,Bestelako langileak,76819.0,76819.0,104034.43
1110,3100,16000,"Gizarte Segurantza, enpresaren kontura",75407.0,75407.0,67481.91
1110,3100,16500,"Elkarkidetzako kuotak, Udalaren kontura",2800.0,2800.0,0.0
1111,3100,12000,Funtzionarioen oinarrizko ordainsariak,459852.0,459852.0,484655.02
1111,3100,12100,Funtzionarioen ordainsari osagarriak,505230.0,505230.0,728413.09
1111,3100,13000,Lan-kontratudun langile finkoen ordainsariak,28088.0,28088.0,33392.31
1111,3100,14100,Bestelako langileak,1003636.0,1003636.0,309562.89
1111,3100,16000,"Gizarte Segurantza, enpresaren kontura",551452.0,551452.0,473665.15
1111,3100,16500,"Elkarkidetzako kuotak, Udalaren kontura",28801.0,28801.0,1835.41
1111,3100,22102,Ura,565.0,250.0,0.0
1111,3100,22103,Gasa,70000.0,70000.0,73706.56
1111,3100,22618,Bestelako funtzionamendu gastuak,4000.0,4000.0,163.16
1115,3100,12000,Funtzionarioen oinarrizko ordainsariak,357110.0,357110.0,284878.78
1115,3100,12100,Funtzionarioen ordainsari osagarriak,340251.0,340251.0,461688.51
1115,3100,14100,Bestelako langileak,684649.0,684649.0,540297.71
1115,3100,16000,"Gizarte Segurantza, enpresaren kontura",421188.0,421188.0,409246.9
1115,3100,16500,"Elkarkidetzako kuotak, Udalaren kontura",14763.0,14763.0,894.18
1115,3150,22111,Tresnak eta lanabesak,330.0,0.0,0.0
1115,3150,22115,Berariazko material teknikoa,335.0,0.0,0.0
1115,3150,22745,Aterperik gabekoentzako kaleko heziketako programa,116618.0,96739.44,96107.01
1115,3150,22784,Larrialdietako zerbitzuak kontratatzea,600175.38,600175.38,600175.38
1115,3151,22002,"Prentsa, aldizkariak eta beste argitalpen batzuk",3150.0,2000.0,1430.5
1115,3151,22105,Jantziak eta uniformeak,481.0,0.0,0.0
1115,3151,22106,Elikagaiak,15000.0,16000.0,20430.55
1115,3151,22111,Tresnak eta lanabesak,6000.0,4500.0,2942.93
1115,3151,22115,Berariazko material teknikoa,3500.0,2100.0,2534.66
1115,3151,22606,Ile-apaindegiko zerbitzuak,2030.0,0.0,0.0
1115,3151,22759,Lantegietako irakasleak,150000.0,105000.0,35457.4
1115,3151,22786,Otordu-zerbitzua,13842.0,14537.94,14661.08
1115,3152,22105,Jantziak eta uniformeak,243.7,0.0,0.0
1115,3152,22111,Tresnak eta lanabesak,10000.0,8000.0,7708.28
1115,3152,22115,Berariazko material teknikoa,18000.0,18000.0,40893.09
1115,3152,22608,"Aisialdi-, kultura- eta hezkuntza-jarduerak",1000.0,0.0,0.0
1115,3152,22613,Arropak garbitzeko zerbitzua,15000.0,18000.0,682.57
1115,3152,22614,Gizarteratu lantegiak,556159.97,498159.97,455261.67
1115,3152,22666,Goiuriko gaueko zaintza,101623.46,81368.4,82058.0
1115,3152,22685,Emakumeei arreta emateko zerbitzua indartzea,30000.0,0.0,0.0
1115,3152,22715,Besarkada Etxea HIESaren aurkako etxeko kontratua,230000.0,223920.0,220540.0
1115,3152,22718,Droga-mendekotasunen prebentziorako programa,99413.0,79483.0,79483.0
1115,3152,22761,Larrialdietarako etxebizitzetako laguntze-programa,79951.41,82676.0,79016.13
1115,3152,22786,Otordu-zerbitzua,13842.0,14537.94,14661.08
1115,3153,20200,Makineria eta instalazioak alokatzea,17775.64,4800.0,715.08
1115,3153,22002,"Prentsa, aldizkariak eta beste argitalpen batzuk",1315.0,0.0,24.0
1115,3153,22716,Immigrazio-plana,100000.0,40000.0,28366.81
1115,3153,22764,Etorkinei laguntzeko itzulpen-zerbitzua,29000.0,21750.0,16406.55
1120,3100,12000,Funtzionarioen oinarrizko ordainsariak,320137.0,320137.0,244786.61
1120,3100,12100,Funtzionarioen ordainsari osagarriak,223269.0,223269.0,329802.23
1120,3100,14100,Bestelako langileak,206359.0,206359.0,286656.3
1120,3100,16000,"Gizarte Segurantza, enpresaren kontura",237591.0,237591.0,249664.6
1120,3100,16500,"Elkarkidetzako kuotak, Udalaren kontura",14268.0,14268.0,598.26
1120,3110,22111,Tresnak eta lanabesak,8650.0,6000.0,5717.29
1120,3110,22115,Berariazko material teknikoa,7970.0,3000.0,955.07
1120,3110,22615,Hezkuntza zerbitzuak,3750.0,1875.0,3327.5
1120,3110,22626,Ordezko familiak,156995.66,100000.0,92924.67
1120,3110,22678,Haurrentzako partaidetza-programa,120000.0,96000.0,62326.07
1120,3110,22679,‘Prólogo’ prebentzio-programa,15000.0,15000.0,19524.39
1120,3110,22680,Emozioei buruzko lantegiak,60000.0,40000.0,56077.97
1120,3110,22721,Familia bitartekaritzarako programa,200000.0,0.0,0.0
1120,3110,22726,Senidegune programa,107800.0,80000.0,59867.62
1120,3110,22727,Erreisilientzia programa,40000.0,0.0,0.0
1120,3110,22744,Zerbitzu medikoa,5600.0,2800.0,0.0
1120,3110,22745,Ada-dartinton programa,610000.0,367694.75,414439.1
1120,3110,22746,Banako terapiak,71350.0,0.0,0.0
1120,3110,22747,Familia-terapiak,99000.0,0.0,0.0
1120,3110,22764,Haurtzaro Zerbitzuaren itzulpenak,2000.0,0.0,0.0
1120,3110,22775,Bidatu programa,178685.09,183384.48,184516.24
1120,3110,22788,Aholkularitza juridikoa,6960.0,0.0,0.0
1120,3110,22789,Haurren kasuak baloratzea,225000.0,150000.0,154895.28
1120,3110,22790,Prebentzio-kanpaina,10000.0,0.0,0.0
1120,3110,22791,Haurrentzako tokiko plana,140000.0,50000.0,72683.59
1120,3110,22792,Sexu-abusuak baloratzea,9853.0,12000.0,9724.02
1120,3110,22793,Heziketa etxeak,1653428.9,1680339.52,1672520.41
1120,3110,22794,Eguneko zentroak,1376800.23,948743.04,1110008.21
1120,3110,22795,Bisita zerbitzua,200000.0,200000.0,169994.71
1120,3110,22796,VALEO programa,52254.0,40000.0,33362.5
1133,3100,12000,Funtzionarioen oinarrizko ordainsariak,2415845.0,2415845.0,1992167.67
1133,3100,12100,Funtzionarioen ordainsari osagarriak,2213060.0,2213060.0,3234649.45
1133,3100,13000,Lan-kontratudun langile finkoen ordainsariak,53558.0,53558.0,0.0
1133,3100,14100,Bestelako langileak,4381177.0,4381177.0,3121329.09
1133,3100,16000,"Gizarte Segurantza, enpresaren kontura",2715518.0,2715518.0,2538737.54
1133,3100,16220,Kalte-ordainak,122.0,122.0,0.0
1133,3100,16500,"Elkarkidetzako kuotak, Udalaren kontura",108757.0,108757.0,6570.55
1133,3120,21300,Ibilgailuak konpontzea,25000.0,0.0,0.0
1133,3120,22002,"Prentsa, aldizkariak eta beste argitalpen batzuk",10041.02,10041.02,12365.35
1133,3120,22104,Erregaiak,616.2,0.0,0.0
1133,3120,22105,Jantziak eta uniformeak,1124.83,563.0,0.0
1133,3120,22106,Elikagaiak,1478872.5,1478872.5,1375529.97
1133,3120,22111,Tresnak eta lanabesak,75611.08,52172.0,54425.38
1133,3120,22115,Berariazko material teknikoa,67729.69,67729.69,61697.4
1133,3120,22606,Ile-apaindegiko zerbitzuak,14577.79,13315.5,14671.31
1133,3120,22618,Bestelako funtzionamendu gastuak,11000.0,14000.0,11530.15
1133,3120,22623,Familia zaintzaileei laguntzeko programa,464087.0,464087.0,268528.93
1133,3120,22624,Hainbat zerbitzu,404.22,0.0,209.01
1133,3120,22652,Hirugarren adinekoen egoitzetako animazioa,269446.32,275305.28,277004.72
1133,3120,22666,Gaueko zaintza - San Prudentzio egoitza,62564.41,65028.48,61665.47
1133,3120,22667,San Prudentzioko erlijio-zerbitzuak,19066.2,19066.2,16961.64
1133,3120,22702,Kafetegi-zerbitzua,15375.68,15499.0,14551.53
1133,3120,22708,Zaharrak lekualdatzea,119090.88,133000.0,142896.96
1133,3120,22739,Landareak mantentzea,4000.0,4000.0,3511.84
1133,3121,21300,Ibilgailuak konpontzea,225.75,0.0,0.0
1133,3121,22104,Erregaiak,550.0,0.0,0.0
1133,3121,22111,Tresnak eta lanabesak,8000.0,8000.0,4331.18
1133,3121,22713,Podologia-zerbitzua,60091.0,57091.0,56497.15
1133,3121,22739,Landareak mantentzea,2000.0,0.0,0.0
1133,3121,22754,Adinekoentzako zentro soziokulturalen kudeaketa,2132429.0,2455856.03,2359646.22
1133,3121,22786,Otordu-zerbitzua,48447.0,50882.64,51313.84
1133,3122,22002,"Prentsa, aldizkariak eta beste argitalpen batzuk",883.22,883.22,1151.0
1133,3122,22111,Tresnak eta lanabesak,16027.01,12000.0,1897.93
1133,3122,22115,Berariazko material teknikoa,795.05,795.05,279.7
1133,3122,22609,Adinekoentzako apartamentuetako familia-langileak,300905.97,312633.17,302661.25
1133,3122,22618,Bestelako funtzionamendu gastuak,1800.0,5223.0,2999.61
1133,3122,22624,Hainbat zerbitzu,3423.0,0.0,0.0
1133,3122,22628,Santa María de Olarizuko animazioa,36165.92,36165.92,37180.56
1133,3122,22705,Eguneko arreta-zerbitzuaren kudeaketa - T. Zumarraga Dohatsua,373334.18,378234.64,378214.65
1133,3122,22708,Zaharrak lekualdatzea,306481.27,314582.0,307255.6
1133,3122,22718,Eguneko arreta-zerbitzuaren kudeaketa - Blas de Otero,643231.63,637947.34,627157.71
1133,3122,22786,Otordu-zerbitzua,41526.0,43613.64,43983.24
1133,3122,22798,Inklusio-plan zuzentzailea,63478.67,0.0,0.0
1145,3100,12000,Funtzionarioen oinarrizko ordainsariak,856006.0,856006.0,708784.29
1145,3100,12100,Funtzionarioen ordainsari osagarriak,680022.0,680022.0,965215.53
1145,3100,14100,Bestelako langileak,1445010.0,1445010.0,977692.55
1145,3100,16000,"Gizarte Segurantza, enpresaren kontura",868914.0,868914.0,738089.45
1145,3100,16500,"Elkarkidetzako kuotak, Udalaren kontura",23572.0,23572.0,1244.51
1145,3131,22786,Otordu-zerbitzua,135888.48,135888.48,76791.5
1145,3131,22797,Etxez etxeko laguntza zerbitzua,3800000.0,2999693.6,2445389.86
1145,3133,22115,Berariazko material teknikoa,13147.8,13147.8,12617.68
1145,3133,22619,Kaleko heziketa,843093.0,858300.0,835783.11
1145,3133,22746,Oinarrizko Gizarte Zerbitzuak,284863.16,319725.3,302067.15
1145,3133,22759,Lantegietako irakasleak,293701.79,293701.79,229479.85
1145,3134,22731,Babesgabetuetako otorduak,1210000.0,1490203.0,665944.0
1150,4630,12000,Funtzionarioen oinarrizko ordainsariak,22470.0,22470.0,20188.04
1150,4630,12100,Funtzionarioen ordainsari osagarriak,21550.0,21550.0,26590.02
1150,4630,14100,Bestelako langileak,59104.0,59104.0,72403.07
1150,4630,16000,"Gizarte Segurantza, enpresaren kontura",33459.0,33459.0,34459.66
1150,4630,16500,"Elkarkidetzako kuotak, Udalaren kontura",938.0,938.0,124.56
1150,4630,22699,Lankidetzako bestelako hainbat gastu,10000.0,10000.0,14186.85
1150,4630,22707,Azterlanak eta lan teknikoak,50000.0,9762.6,0.0
1150,4630,22799,Kanpoko beste zenbait lan,29000.0,15000.0,16438.46
1150,4630,23002,Joan-etorrietako gastuak,10000.0,0.0,0.0
1310,6111,12000,Funtzionarioen oinarrizko ordainsariak,104039.0,104039.0,84855.1
1310,6111,12100,Funtzionarioen ordainsari osagarriak,109543.0,109543.0,141717.28
1310,6111,14100,Bestelako langileak,36317.0,44322.0,40813.42
1310,6111,16000,"Gizarte Segurantza, enpresaren kontura",64186.0,67617.09,64383.65
1310,6111,16500,"Elkarkidetzako kuotak, Udalaren kontura",6538.0,6538.0,289.64
1310,6111,22720,Etengabeko finantza-kontrolerako kontratuak,20000.0,0.0,0.0
1310,6112,22721,Auditoria-lanetrako laguntza teknikoa,3000.0,0.0,0.0
1510,1900,12000,Funtzionarioen oinarrizko ordainsariak,65440.0,65440.0,41626.76
1510,1900,12100,Funtzionarioen ordainsari osagarriak,94129.0,94129.0,98749.25
1510,1900,16000,"Gizarte Segurantza, enpresaren kontura",19342.0,19342.0,19933.76
1510,1900,16500,"Elkarkidetzako kuotak, Udalaren kontura",1400.0,1400.0,67.45
1510,1900,21300,Ibilgailuak konpontzea,58800.0,0.0,0.0
1510,1900,22004,Kartografia eta proiektuak editatu eta erreproduzitzea,6000.0,6000.0,3910.21
1510,1900,22104,Erregaiak,49600.0,0.0,0.0
1510,1900,22604,Sentsibilizazioa eta prestakuntza,10000.0,0.0,0.0
1510,1900,22605,"Bilerak, hitzaldiak eta biltzarrak",30001.0,20000.0,8870.94
1511,4447,12000,Funtzionarioen oinarrizko ordainsariak,168311.0,168311.0,119205.76
1511,4447,12100,Funtzionarioen ordainsari osagarriak,135882.0,135882.0,193899.32
1511,4447,16000,"Gizarte Segurantza, enpresaren kontura",108600.0,108600.0,111743.68
1511,4447,16500,"Elkarkidetzako kuotak, Udalaren kontura",9290.0,9290.0,2333.77
1511,4447,21040,Kontrol- eta diagnostiko-ekipoak onik zaintzea,140000.0,162000.0,142656.94
1511,4447,22115,Ordezko piezak eta suntsikorrak,15000.0,8500.0,3794.5
1512,4447,12000,Funtzionarioen oinarrizko ordainsariak,126566.0,126566.0,39104.72
1512,4447,12100,Funtzionarioen ordainsari osagarriak,113875.0,113875.0,62388.84
1512,4447,14100,Bestelako langileak,76952.0,76952.0,39678.53
1512,4447,16000,"Gizarte Segurantza, enpresaren kontura",110563.0,110563.0,37014.28
1512,4447,16500,"Elkarkidetzako kuotak, Udalaren kontura",6121.0,6121.0,2593.07
1513,4420,22700,Garbiketa-zerbitzuaren kontratua,25000000.0,24735618.0,23799128.61
1513,4420,22701,Kontratuz kanpoko lanak,40000.0,20000.0,15841.35
1513,4420,22702,Jundizko hiri-hondakinen lantegia ustiatzeko kontratua,5825000.0,5800000.0,6480755.23
1513,4420,22703,Erdi Aroko hirigune bilketa pneumatikorako kontratua,760000.0,996000.0,978612.76
1513,4420,22723,Zabortegia ustiatzeko kontratua,1280000.0,1260000.0,1433614.39
1513,4442,21204,Zabortegiko instalazioak mantentzea,20000.0,0.0,17968.5
1513,4443,22715,Hondakinen gaikako bilketa,242000.0,358000.0,73315.48
1513,4443,22716,"Esperientzia pilotua, erabilitako olioaren edukiontziekin",12000.0,0.0,0.0
1514,1900,12000,Funtzionarioen oinarrizko ordainsariak,451623.0,451623.0,323919.54
1514,1900,12100,Funtzionarioen ordainsari osagarriak,438188.0,438188.0,473906.2
1514,1900,14100,Bestelako langileak,208021.0,208021.0,200089.54
1514,1900,16000,"Gizarte Segurantza, enpresaren kontura",351583.0,351583.0,307235.72
1514,1900,16500,"Elkarkidetzako kuotak, Udalaren kontura",27192.0,27192.0,5194.95
151701,4110,22699,Bestelako hainbat gastu,18700.0,1000.0,12771.74
