#Orgánico,Funcional,Económico,R,Denominación Aplicación,Crédito Inicial 2021,Crédito Definitivo 2021,Obligado 
0350,1321,62400,,Vehículos,67500.0,67500.0,0.0
0350,1321,62400,R,Vehículos,0.0,37200.0,0.0
0350,1321,62501,,Mobiliario,3375.68,3375.68,0.0
0350,1321,62901,,Adquisición equipos e instalaciones,72000.0,140000.0,1179.75
0350,1321,62901,R,Adquisición equipos e instalaciones,0.0,23469.16,23469.16
0410,0111,32201,,Intereses préstamos a corto plazo,10300.0,10300.0,0.0
0410,0111,33201,,Intereses de préstamos a largo plazo,500000.0,500000.0,94239.85
0410,0111,93300,,Amortización de préstamos a l/p,12803762.0,12803762.0,5401880.57
0410,1513,73102,,Al Centro de Estudios Ambientales,125000.0,125000.0,0.0
0410,1513,73310,,A Ensanche 21,1000000.0,1000000.0,550864.32
0410,1513,73311,,A Ensanche 21 observatorio municipal vivienda,25000.0,25000.0,25000.0
0410,1722,43102,,Al Centro de Estudios Ambientales,2435939.79,2461674.39,2232750.0
0410,2381,22675,,Asistencia técnica ppto perspectiva género,15000.0,15000.0,0.0
0410,2381,22675,R,Asistencia técnica ppto perspectiva género,0.0,7260.0,0.0
0410,2411,20301,,Renting de vehículos  - POEJ,22000.0,46643.67,19510.22
0410,4411,43300,,Aportación a TUVISA,14666796.3,14666796.3,14666796.3
0410,4411,73300,,A TUVISA,945900.9,945900.9,0.0
0410,9202,16205,,Seguro vida-accidentes empleados,0.0,0.0,487855.91
0410,9202,16206,,Seguros corporativos,0.0,0.0,5028.1
0410,9203,22145,,Gastos sanitarios Coronavirus,260000.0,260000.0,73589.15
0410,9204,62629,,Sistema informático inventario municipal,37000.0,37000.0,0.0
0410,9205,20301,,Renting de vehículos,370000.0,370000.0,149699.43
0410,9205,21300,,Reparación vehículos,170000.0,170000.0,74079.64
0410,9205,22104,,Combustibles y carburantes,300000.0,300000.0,57085.43
0410,9205,22404,,Seguros de vehículos,138000.0,138000.0,50787.46
0410,9205,62400,,Vehículos,75000.0,75000.0,67500.0
0410,9205,62400,R,Vehículos,0.0,40000.0,0.0
0410,9206,21400,,Reparación mobiliario,1000.0,1000.0,0.0
0410,9206,21500,,Contratos mantenimiento de equipos,150000.0,150000.0,30562.94
0410,9206,22001,,Ordinario no inventariable,190000.0,190000.0,59562.11
0410,9206,62501,,Mobiliario,8000.0,8000.0,7997.5
0410,9206,62505,,Adquisiciones varias dptos. municipales,5000.0,5000.0,0.0
0410,9207,20100,,Arrendamiento locales y edificios,3496000.0,3496000.0,1721800.02
0410,9207,22110,,Gastos de reprografia,50000.0,50000.0,11834.92
0410,9207,22402,,Seguros de responsabilidad civil,336000.0,336000.0,146656.6
0410,9207,22407,,Seguro vida y accidentes,40000.0,40000.0,16865.97
0410,9207,22600,,Gastos de registro de bienes,22500.0,22500.0,5532.62
0410,9207,22600,R,Gastos de registro de bienes,0.0,39000.0,0.0
0410,9207,22732,,Contratos de prestación de servicios,50000.0,68200.0,7710.1
0410,9207,22783,,Contrato limpieza w.c parque florida,15000.0,21489.48,11938.6
0410,9207,60806,R,Inversiones en locales municipales,0.0,7942.0,0.0
0410,9207,62900,,Reposiciones por siniestros,1.0,209001.0,53605.3
0410,9211,62298,,Inversiones san martin,25000.0,25000.0,6794.79
0410,9211,62299,,Inversiones San Martín seguridad CPD,20000.0,20000.0,0.0
0410,9213,22102,,Suministro agua y depuración de residuales,1500000.0,1500000.0,1217.06
0410,9213,22103,,Fraccionamiento suministro agua,250000.0,250000.0,0.0
0410,9271,41800,,A EUDEL,245000.0,245000.0,0.0
0410,9311,22499,,Indemnizaciones por responsabilidad patrimonial,175000.0,175000.0,62019.95
0410,9312,50001,,Crédito global,58776.8,58776.8,0.0
0410,9319,12000,,Retribuciones básicas de funcionarios,72443.0,72443.0,49409.72
0410,9319,12100,,Retribuciones complementarias funcionarios,111823.0,111823.0,70981.18
0410,9319,13000,,Retribuciones personal laboral fijo,0.0,0.0,15163.76
0410,9319,16000,,Seguridad social a cargo del ayuntamiento,33550.0,33550.0,26892.99
0410,9319,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,3618.0,3618.0,2543.49
0410,9321,22776,,Servicios de la unidad de multas,175000.0,175000.0,59109.97
0410,9331,22401,,Seguros de edificios y locales municipales,385000.0,385000.0,160202.98
0410,9331,22601,,Gastos comunidades vecinos,500000.0,500000.0,278811.68
0410,9331,22631,,Tasa AIREF,5000.0,5000.0,6127.56
0410,9331,22760,,Mantenimiento relojes públicos,20000.0,20000.0,7960.0
0410,9331,62299,,Obras gure txokoa,1930078.08,1930078.08,0.0
0410,9331,64900,,Propiedad industrial,1000.0,1000.0,0.0
0410,9341,36100,,Intereses devolución ingresos indebidos,60000.0,60000.0,64092.7
0410,9341,36101,,Gastos financieros asociados a ingresos,100000.0,100000.0,43039.97
0410,9341,36102,,Intereses de demora,255500.0,255500.0,78714.51
0410,9341,36900,,Otros gastos financieros,3000.0,3000.0,15014.3
0411,9321,12000,,Retribuciones básicas de funcionarios,80320.0,80320.0,36822.21
0411,9321,12100,,Retribuciones complementarias funcionarios,93921.0,93921.0,48889.67
0411,9321,16000,,Seguridad social a cargo del ayuntamiento,43025.0,43025.0,20398.48
0411,9321,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,4633.0,4633.0,2173.4
0412,9314,12000,,Retribuciones básicas de funcionarios,27758.0,27758.0,60208.89
0412,9314,12100,,Retribuciones complementarias funcionarios,42603.0,42603.0,80672.76
0412,9314,14100,,Otro personal,29766.0,29766.0,4137.75
0412,9314,16000,,Seguridad social a cargo del ayuntamiento,20607.0,20607.0,29848.93
0412,9314,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,0.0,1381.87
0414,9312,12000,,Retribuciones básicas de funcionarios,79529.0,79529.0,37942.43
0414,9312,12100,,Retribuciones complementarias funcionarios,100410.0,100410.0,48650.66
0414,9312,16000,,Seguridad social a cargo del ayuntamiento,42230.0,42230.0,21665.07
0414,9312,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,0.0,1630.05
0415,9323,12000,,Retribuciones básicas de funcionarios,128369.0,128369.0,54475.64
0415,9323,12100,,Retribuciones complementarias funcionarios,146877.0,146877.0,69215.85
0415,9323,16000,,Seguridad social a cargo del ayuntamiento,48474.0,48474.0,24854.5
0415,9323,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,3449.0,3449.0,709.92
0416,9341,12000,,Retribuciones básicas de funcionarios,132438.0,132438.0,38421.88
0416,9341,12100,,Retribuciones complementarias funcionarios,170080.0,170080.0,50167.8
0416,9341,14100,,Otro personal,0.0,0.0,13135.45
0416,9341,16000,,Seguridad social a cargo del ayuntamiento,64502.0,64502.0,23438.45
0416,9341,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,7211.0,7211.0,2716.75
0417,9322,12000,,Retribuciones básicas de funcionarios,81080.0,81080.0,40517.02
0417,9322,12100,,Retribuciones complementarias funcionarios,111401.0,111401.0,54712.29
0417,9322,14100,,Otro personal,50874.0,50874.0,25428.62
0417,9322,16000,,Seguridad social a cargo del ayuntamiento,53062.0,53062.0,26170.89
0417,9322,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,3088.0,3088.0,1521.38
0418,9319,12000,,Retribuciones básicas de funcionarios,960199.0,960199.0,489207.3
0418,9319,12100,,Retribuciones complementarias funcionarios,1193922.0,1193922.0,588016.23
0418,9319,14100,,Otro personal,301633.0,301633.0,122339.86
0418,9319,16000,,Seguridad social a cargo del ayuntamiento,696630.0,696630.0,369840.31
0418,9319,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,49096.0,49096.0,24952.13
0421,9314,12000,,Retribuciones básicas de funcionarios,60308.0,60308.0,0.0
0421,9314,12100,,Retribuciones complementarias funcionarios,86872.0,86872.0,0.0
0421,9314,14100,,Otro personal,50784.0,50784.0,0.0
0421,9314,16000,,Seguridad social a cargo del ayuntamiento,44122.0,44122.0,0.0
0421,9314,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,4570.0,4570.0,0.0
0810,4301,11000,,Retribuciones personal eventual gabinete,84372.0,84372.0,42166.57
0810,4301,12000,,Retribuciones básicas de funcionarios,25925.0,25925.0,46205.86
0810,4301,12100,,Retribuciones complementarias funcionarios,25607.0,25607.0,49138.3
0810,4301,16000,,Seguridad social a cargo del ayuntamiento,27766.0,27766.0,31685.83
0810,4301,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,1544.0,1544.0,2282.07
0810,4331,22712,,Impulso Film Office,1500.0,1500.0,7588.14
0810,4331,22712,R,Impulso Film Office,0.0,6050.0,0.0
0810,4331,22797,,Oficina desarrollo local: Dinamización económica,430000.0,430000.0,38697.48
0810,4331,22797,R,Oficina desarrollo local: Dinamización económica,0.0,35355.88,5239.3
0810,4331,47104,,Oficina desarrollo local ayudas captación eventos,70000.0,70000.0,0.0
0810,4331,47104,R,Oficina desarrollo local ayudas captación eventos,0.0,8000.02,5514.4
0817,4334,85107,,Ampliación de capital del parque tecnológico,52600.0,52600.0,0.0
0819,4301,12000,,Retribuciones básicas de funcionarios,176928.0,176928.0,88779.53
0819,4301,12100,,Retribuciones complementarias funcionarios,234052.0,234052.0,109102.44
0819,4301,14100,,Otro personal,48009.0,48009.0,27960.07
0819,4301,16000,,Seguridad social a cargo del ayuntamiento,133253.0,133253.0,70912.31
0819,4301,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,9451.0,9451.0,4473.49
0820,4301,12000,,Retribuciones básicas de funcionarios,148546.0,148546.0,75732.34
0820,4301,12100,,Retribuciones complementarias funcionarios,161189.0,161189.0,79866.75
0820,4301,14100,,Otro personal,49578.0,49578.0,17568.19
0820,4301,16000,,Seguridad social a cargo del ayuntamiento,93742.0,93742.0,46030.7
0820,4301,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,10809.0,10809.0,4564.14
0821,4221,22683,,Jundiz eco industrial,50000.0,50000.0,0.0
0821,4221,22714,,Basaldea,25000.0,25000.0,0.0
0821,4221,22763,,Economía circular,40000.0,40000.0,2061.4
0821,4221,22779,,Apoyo a industrias y empresas,40000.0,40000.0,240.9
0821,4221,62952,,Mantenimiento zonas industriales,100000.0,284324.56,0.0
0821,4221,62952,R,Mantenimiento zonas industriales,0.0,440287.1,226915.31
0821,4331,12000,,Retribuciones básicas de funcionarios,201605.0,201605.0,95348.81
0821,4331,12100,,Retribuciones complementarias funcionarios,223615.0,223615.0,108130.27
0821,4331,14100,,Otro personal,49147.0,49147.0,34475.49
0821,4331,16000,,Seguridad social a cargo del ayuntamiento,133058.0,133058.0,66174.58
0821,4331,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,7831.0,7831.0,3042.76
0821,4331,22677,,Apoyo a emprendedores,63000.0,93000.0,13820.55
0821,4331,22677,R,Apoyo a emprendedores,0.0,2662.0,2662.0
0821,4331,22712,,Gestión centros de empresas,15000.0,15000.0,3056.97
0821,4331,22713,,Interés phyd sudoe 2,1.0,1.0,0.0
0821,4331,22769,,Patrocinio FESTVAL - fila 2,133000.0,133000.0,0.0
0821,4331,22770,,Patrocinio f2 campus katoid techno,10000.0,10000.0,0.0
0821,4331,41900,,Convenio EHU-UPV apoyo emprendimiento,5000.0,5000.0,0.0
0821,4331,47002,,Aportación BIC,100000.0,100000.0,0.0
0821,4331,47102,,Ayudas empleo industrias creativas,100000.0,100000.0,0.0
0821,4331,47102,R,Ayudas empleo industrias creativas,0.0,26547.6,0.0
0821,4331,47107,,Convenio AJEBASK-formación y semillero,10500.0,10500.0,0.0
0821,4331,47107,R,Convenio AJEBASK-formación y semillero,0.0,2100.0,2078.92
0821,4331,47131,,Conv. Euskal irudigileak/ilustradores de Euskadi,9100.0,9100.0,0.0
0821,4331,47131,R,Conv. Euskal irudigileak/ilustradores de Euskadi,0.0,1820.0,0.0
0821,4331,48150,,Convenio Asoc. seniors españoles para la cooperación técnica  - SECOT,3000.0,3000.0,0.0
0821,4331,48150,R,Convenio Asoc. seniors españoles para la cooperación técnica  - SECOT,0.0,600.0,0.0
0821,4331,48175,,Convenio VIA potenciar actividades del pasaje,400000.0,400000.0,0.0
0821,4331,48175,R,Convenio VIA potenciar actividades del pasaje,0.0,150000.0,0.0
0821,4331,48180,,Transferencias a VIA,60000.0,60000.0,0.0
0821,4331,48905,,Convenio prestaturik reutiliza,23000.0,23000.0,18400.0
0821,4331,48905,R,Convenio prestaturik reutiliza,0.0,2741.05,1442.16
0821,4331,48943,,Foro responsabilidad social de la empresa,4000.0,4000.0,4000.0
0821,4331,48949,,Becas al emprendimiento,85000.0,85000.0,988.2
0821,4331,48967,,Ayudas a la creación y consolidación de empresas,140000.0,140000.0,0.0
0821,4331,48985,,Premios pacto verde,6000.0,6000.0,0.0
0821,4331,48985,R,Premios pacto verde,0.0,6000.0,0.0
0821,4331,48986,,Convenio cámara apoyo pequeñas empresas,17000.0,17000.0,17000.0
0821,4331,48996,,Convenio Arco N1,6500.0,6500.0,0.0
0821,4331,48996,R,Convenio Arco N1,0.0,1288.0,1288.0
0821,4331,60902,,Inversiones semillero proy.Basaldea,75000.0,75000.0,0.0
0821,4331,62601,,Reformas y equipamientos en semilleros,10000.0,10000.0,0.0
0821,4331,62601,R,Reformas y equipamientos en semilleros,0.0,60000.0,0.0
0821,4333,48172,,Convenio fundación catedral santa maría,22400.0,22400.0,22400.0
0822,4312,61406,,Obras en mercados,25000.0,25000.0,2067.37
0822,4312,61406,R,Obras en mercados,0.0,27590.59,27483.52
0822,4314,12000,,Retribuciones básicas de funcionarios,55257.0,55257.0,23732.48
0822,4314,12100,,Retribuciones complementarias funcionarios,63073.0,63073.0,26748.43
0822,4314,14100,,Otro personal,82131.0,82131.0,41235.45
0822,4314,16000,,Seguridad social a cargo del ayuntamiento,62718.0,62718.0,29852.87
0822,4314,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,1544.0,1544.0,760.69
0822,4314,20200,,Arrendamiento de maquinaria e instalaciones,94000.0,94000.0,0.0
0822,4314,22700,,Iluminación navideña,165000.0,165000.0,0.0
0822,4314,22701,,Logística última milla,50000.0,50000.0,0.0
0822,4314,22765,,Campaña promoción comercio local,25000.0,25000.0,0.0
0822,4314,22771,,Jornada Urban Commerce,25000.0,25000.0,36.3
0822,4314,22773,,Mercados,45000.0,45000.0,32559.6
0822,4314,22773,R,Mercados,0.0,18124.53,10661.48
0822,4314,22798,,Dinamización comercial,86000.0,86000.0,861.53
0822,4314,22798,R,Dinamización comercial,0.0,6025.14,0.0
0822,4314,22799,,Vitoria-Gasteiz Veg Friendly,10000.0,10000.0,0.0
0822,4314,42301,,Conv. Cámara Comercio escaparatismo,8000.0,8000.0,0.0
0822,4314,48904,,Convenio City Wine,12000.0,12000.0,0.0
0822,4314,48911,R,Bono turismo - bono dendak,0.0,10000.0,3590.0
0822,4314,48926,,Convenio asociación Gasteiz On,225720.0,225720.0,0.0
0822,4314,48926,R,Convenio asociación Gasteiz On,0.0,45144.0,0.0
0822,4314,48963,,Convenio asoc.comercios casco medieval,88200.0,88200.0,0.0
0822,4314,48963,R,Convenio asoc.comercios casco medieval,0.0,13720.0,13720.0
0822,4314,48964,,Ayudas al comercio y hostelería,450000.0,660000.0,0.0
0822,4314,48965,,Convenio asoc.empresarios comercio,40590.0,40590.0,0.0
0822,4314,48965,R,Convenio asoc.empresarios comercio,0.0,8118.0,8118.0
0822,4314,48966,,Convenio asoc.comerciantes calle Gorbea,14400.0,14400.0,11520.0
0822,4314,48966,R,Convenio asoc.comerciantes calle Gorbea,0.0,2880.0,2880.0
0823,2381,22279,,GPS orientación profesional en igualdad,25000.0,25000.0,10648.0
0823,2381,22279,R,GPS orientación profesional en igualdad,0.0,242.0,0.0
0823,2411,12000,,Retribuciones básicas de funcionarios,519113.0,519113.0,242073.88
0823,2411,12100,,Retribuciones complementarias funcionarios,618558.0,618558.0,284813.74
0823,2411,13000,,Retribuciones personal laboral fijo,0.0,0.0,1339059.64
0823,2411,14100,,Otro personal,5136.0,5136.0,14468.53
0823,2411,16000,,Seguridad social a cargo del ayuntamiento,330274.0,330274.0,636339.31
0823,2411,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,21999.0,21999.0,10188.79
0823,2411,20100,,Arrendamiento locales y edificios,116500.0,116500.0,46378.35
0823,2411,22774,,Plan empleo joven aportación Ayto Cáp. 2,188008.0,188008.0,0.0
0823,2411,22781,,Plan empleo joven aportac ayto (Cáp..1),384105.56,384105.56,0.0
0823,2411,22785,,Plan de empleo comarcal aportación Lanbide,1666322.1,1666322.1,0.0
0823,2411,22790,,Plan de empleo joven - aportación Lanbide,838080.0,838080.0,0.0
0823,2411,22791,,Impulso al empleo colectivos prioritarios,57600.0,65600.0,5590.57
0823,2411,22791,R,Impulso al empleo colectivos prioritarios,0.0,28705.0,12705.0
0823,2411,22793,,Acciones de orientación y empleo,30000.0,30000.0,15246.67
0823,2411,22795,,Formación,370000.0,393836.82,148802.74
0823,2411,22795,R,Formación,0.0,15000.0,0.0
0823,2411,22797,,Plan de empleo Vitoria-Gasteiz,115000.0,115000.0,63403.76
0823,2411,47128,,Convenio SEA empleo Araba,50680.0,50680.0,0.0
0823,2411,47128,R,Convenio SEA empleo Araba,0.0,9800.0,0.0
0823,2411,48015,,Plan comarcal aportación Lanbide,3408140.48,3408140.48,0.0
0823,2411,48015,R,Plan comarcal aportación Lanbide,0.0,3414000.0,68983.58
0823,2411,48020,,Plan comarcal - aportación municipal a la contratación,50000.0,0.0,0.0
0823,2411,48171,,Convenio Fundación Secretariado Gitano,42000.0,42000.0,0.0
0823,2411,48171,R,Convenio Fundación Secretariado Gitano,0.0,7560.0,7560.0
0823,2411,48966,,Conv.apoyo al proy.Saregune,60000.0,60000.0,48000.0
0823,2411,48966,R,Conv.apoyo al proy.Saregune,0.0,10800.0,10800.0
0823,2411,48967,,Ayudas a la contratación- estabilidad empleo,400000.0,500000.0,0.0
0823,2411,48967,R,Ayudas a la contratación- estabilidad empleo,0.0,439000.0,438779.05
0823,2411,62299,,Instalaciones de empleo y formación,20000.0,20000.0,1508.13
0823,2411,62519,,Adquisición equipos formativos,20000.0,20000.0,3837.5
0823,2411,62600,,Adquisición equipos informáticos instalac.empleo y formación,20000.0,20000.0,13671.07
0823,4311,48043,,Convenio escuela de ventas,10000.0,10000.0,0.0
0823,4331,47136,,Ayudas proyectos economía circular,50000.0,50000.0,0.0
0823,4331,47137,,Ayudas Dinamización económica,300000.0,268600.0,0.0
0823,4331,48043,R,Convenio escuela de ventas,0.0,2000.0,2000.0
0823,4331,48900,R,Ayudas Covid 19,0.0,27087.74,2400.0
0823,4331,48994,,Convenio Adsis/Caritas/Egibide proyecto Hazia,100000.0,100000.0,0.0
0823,4331,48994,R,Convenio Adsis/Caritas/Egibide proyecto Hazia,0.0,20000.0,0.0
0824,4321,12000,,Retribuciones básicas de funcionarios,128521.0,128521.0,81045.79
0824,4321,12100,,Retribuciones complementarias funcionarios,158993.0,158993.0,102377.27
0824,4321,14100,,Otro personal,71212.0,71212.0,25871.37
0824,4321,16000,,Seguridad social a cargo del ayuntamiento,108520.0,108520.0,62562.31
0824,4321,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,9307.0,9307.0,4046.54
0824,4321,22776,,"Gestión P.Europa,Villasuso y  oficina turismo",500000.0,500000.0,89394.5
0824,4321,22776,A,"Gestión P.Europa,Villasuso y  oficina turismo",0.0,222.89,0.0
0824,4321,22776,R,"Gestión P.Europa,Villasuso y  oficina turismo",0.0,113288.9,13585.86
0824,4321,62513,,Mobiliario palacios y congresos,25000.0,25000.0,2050.95
0824,4321,62609,,Equipos técnicos palacio Europa y Villasuso,90000.0,90000.0,1389.13
0825,4221,62952,A,Mantenimiento zonas industriales,0.0,240224.65,0.0
0826,3411,22603,,Patrocinio publitario Saski Baskonia S.A.D,126300.0,126300.0,0.0
0826,3411,22611,,Patrocinio triatlón Vitoria-Gasteiz,100000.0,0.0,0.0
0826,4321,12000,,Retribuciones básicas de funcionarios,22262.0,22262.0,0.0
0826,4321,12100,,Retribuciones complementarias funcionarios,23929.0,23929.0,0.0
0826,4321,16000,,Seguridad social a cargo del ayuntamiento,11935.0,11935.0,0.0
0826,4321,22733,,Acciones competitividad sector,5000.0,5000.0,0.0
0826,4321,22772,,Patrocinio semana pintxo alavés,8400.0,8400.0,0.0
0826,4321,22774,,Patrocinio miniature pintxos congres,10500.0,10500.0,0.0
0826,4321,22777,,Dinamización turística,200000.0,200000.0,33947.85
0826,4321,22777,R,Dinamización turística,0.0,2662.0,653.4
0826,4321,22778,,Eventos turísticos singulares,5000.0,5000.0,0.0
0826,4321,22779,,Promoción turística ciudad,176000.0,176000.0,48432.88
0826,4321,22779,R,Promoción turística ciudad,0.0,39913.05,0.0
0826,4321,22780,,Gastos merchandising oficina turismo,14810.0,14810.0,2772.1
0910,2210,22734,,Regularización seguridad social,50000.0,50000.0,0.0
0910,2381,22760,,Acciones para la igualdad de género,15375.0,15375.0,0.0
0910,2381,22760,R,Acciones para la igualdad de género,0.0,4500.0,4500.0
0910,9202,12000,,Retribuciones básicas de funcionarios,164945.0,164945.0,91062.33
0910,9202,12100,,Retribuciones complementarias funcionarios,225370.0,225370.0,128564.15
0910,9202,16000,,Seguridad social a cargo del ayuntamiento,84645.0,84645.0,47977.21
0910,9202,16007,,Aportación complemento especifico a funcionarios,276723.27,276723.27,4.2
0910,9202,16102,,Indemnizaciones por jubilaciones anticipadas,0.0,0.0,25942.04
0910,9202,16104,,Retribuciones según sentencia,15000.0,15000.0,130467.8
0910,9202,16204,,Seguro de vida-autoseguro,113080.0,113080.0,243000.0
0910,9202,16205,,Seguro vida-accidentes empleados,950000.0,950000.0,0.0
0910,9202,16206,,Seguros corporativos,11500.0,11500.0,0.0
0910,9202,16220,,Indemnizaciones por daños,1500.0,1500.0,5707.0
0910,9202,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,6177.0,6177.0,4553.23
0910,9202,22001,,Ordinario no inventariable,2505.0,2505.0,346.23
0910,9202,22105,,Vestuario y uniformes,86000.0,86000.0,6952.51
0910,9202,22105,R,Vestuario y uniformes,0.0,42811.33,35077.3
0910,9202,22638,,Plan formación empleados mples.,120000.0,104173.2,35150.54
0910,9202,22740,,Congreso sumas,1.0,1.0,0.0
0910,9202,22745,,Programa estratégico de prevención de riesgos laborales,20000.0,50000.0,3309.35
0910,9202,22759,,Plan estratégico de mejora continua,11222.0,11222.0,1500.0
0910,9202,22764,,Estudios de organización,1.0,1.0,0.0
0910,9202,23000,,Dietas,50071.6,50071.6,5149.05
0910,9202,23001,,Gastos de locomoción,35875.0,35875.0,4297.28
0910,9202,23900,,Gastos procesos selectivos,90000.0,90000.0,220.0
0910,9202,48001,,Subvención al comité,15559.31,2857.37,0.0
0910,9202,48002,,Becas y bolsas de estudio al personal,24903.31,24903.31,24903.11
0910,9202,48101,,Subvención a sección sindical ELA,0.0,5229.88,5229.88
0910,9202,48102,,Subvención a sección sindical CCOO,0.0,2399.98,2399.98
0910,9202,48103,,Subvención a sección sindical LAB,0.0,1551.01,1551.01
0910,9202,48104,,Subvención a sección sindical ESK,0.0,1551.01,1551.01
0910,9202,48105,,Subvención a sección sindical SIPLA,0.0,985.03,985.03
0910,9202,48106,,Subvención a sección sindical ERNE,0.0,985.03,985.03
0910,9203,62924,,Adquisición de equipos de información de presencia,5000.0,5000.0,0.0
0911,9202,12000,,Retribuciones básicas de funcionarios,266629.0,266629.0,125550.14
0911,9202,12100,,Retribuciones complementarias funcionarios,332463.0,332463.0,154729.44
0911,9202,14100,,Otro personal,214415.0,214415.0,102505.73
0911,9202,16000,,Seguridad social a cargo del ayuntamiento,243228.0,243228.0,123460.92
0911,9202,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,18010.0,18010.0,7866.16
0912,9202,12000,,Retribuciones básicas de funcionarios,156725.0,156725.0,72277.49
0912,9202,12100,,Retribuciones complementarias funcionarios,197957.0,197957.0,84471.37
0912,9202,16000,,Seguridad social a cargo del ayuntamiento,73498.0,73498.0,37074.29
0912,9202,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,6775.0,6775.0,3267.52
0915,2111,16109,,Complemento pensiones mutua foral de Alava,4000.0,4000.0,0.0
0915,9202,12000,,Retribuciones básicas de funcionarios,90430.0,90430.0,51304.53
0915,9202,12100,,Retribuciones complementarias funcionarios,122722.0,122722.0,66684.66
0915,9202,16000,,Seguridad social a cargo del ayuntamiento,52253.0,52253.0,31082.71
0915,9202,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,4633.0,4633.0,2725.77
0919,9203,12000,,Retribuciones básicas de funcionarios,160590.0,160590.0,83391.94
0919,9203,12100,,Retribuciones complementarias funcionarios,185850.0,185850.0,106742.14
0919,9203,16000,,Seguridad social a cargo del ayuntamiento,90568.0,90568.0,51696.88
0919,9203,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,9110.0,9110.0,4310.29
0919,9203,22108,,Productos farmacéuticos y hemoderivados,67118.11,67118.11,4802.03
0919,9203,22108,R,Productos farmacéuticos y hemoderivados,0.0,26800.0,10399.99
0919,9203,22141,,Mantenimiento especifico equipos servicios médicos,820.0,820.0,0.0
1010,9204,12000,,Retribuciones básicas de funcionarios,74791.0,74791.0,29643.79
1010,9204,12100,,Retribuciones complementarias funcionarios,127835.0,127835.0,51629.54
1010,9204,14100,,Otro personal,21272.0,21272.0,0.0
1010,9204,16000,,Seguridad social a cargo del ayuntamiento,43723.0,43723.0,12588.78
1010,9204,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,4123.0,4123.0,1521.38
1010,9204,22730,,Definición procesos y supervisión LOPD,15000.0,15000.0,726.0
1010,9204,22732,,Contratos de prestación de servicios,5000.0,5000.0,0.0
1011,9204,12000,,Retribuciones básicas de funcionarios,523976.0,523976.0,254581.02
1011,9204,12100,,Retribuciones complementarias funcionarios,596262.0,596262.0,292236.67
1011,9204,14100,,Otro personal,125311.0,125311.0,56119.1
1011,9204,16000,,Seguridad social a cargo del ayuntamiento,342969.0,342969.0,163715.42
1011,9204,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,24424.0,24424.0,11588.12
1011,9204,21501,,Mantenimiento de aplicaciones informáticas,430000.0,430000.0,349095.79
1011,9204,22720,,Soporte a mantenimiento de aplicativos,1300000.0,1500000.0,352457.96
1011,9204,62623,,Plan director e-administración,170000.0,420000.0,0.0
1011,9204,62624,,Plan contra el fraude fiscal,200000.0,200000.0,95800.17
1011,9204,62625,,Gestión centralizada de subvenciones,80000.0,100000.0,0.0
1011,9204,62626,,Sistema informático policía local,50000.0,50000.0,0.0
1012,9204,12000,,Retribuciones básicas de funcionarios,329081.0,329081.0,157425.57
1012,9204,12100,,Retribuciones complementarias funcionarios,408727.0,408727.0,207377.07
1012,9204,14100,,Otro personal,161827.0,161827.0,107265.69
1012,9204,16000,,Seguridad social a cargo del ayuntamiento,250575.0,250575.0,135009.48
1012,9204,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,12220.0,12220.0,7781.91
1012,9204,21500,,Mantenimiento equipos informáticos,305000.0,305000.0,94362.39
1012,9204,22728,,Soporte ordenadores centrales,275000.0,275000.0,103254.96
1012,9204,22729,,Soporte mantenimiento equipos usuarios,30000.0,30000.0,0.0
1012,9204,62600,,Adquisición equipos informáticos,200000.0,215826.8,24553.55
1012,9204,62604,,Adquisición software base,130000.0,130000.0,20664.76
1012,9204,62620,,Acciones plan de seguridad,100000.0,100000.0,0.0
1012,9204,62627,,Renovación equipos y servicios,550000.0,550000.0,0.0
1012,9271,22200,,Facturación telefónica,314921.27,314921.27,142265.19
1012,9271,22200,R,Facturación telefónica,0.0,883.29,0.0
1012,9271,22202,,Correspondencia y notificaciones,1514151.0,1514151.0,693597.83
